SRR8371688;SRR8371689;SRR8371690;SRR8371691;SRR8371692;SRR8371693;SRR8371694;SRR8371695;SRR8371696
9410;7929;9492;8930;7491;4517;4185;4472;5949
156391;181989;141470;164688;173759;117352;71991;68126;123475
10;59;15;19;78;10;148;0;51
60559;61748;45979;67008;59903;44149;34622;24692;44297
52750;59671;44381;46218;64571;41553;25192;26545;42074
18311;23780;20670;17781;18151;14726;9550;8825;14521
44298;38779;37300;35450;35764;24835;16630;12622;24231
14965;13977;13278;20822;19875;9984;8156;11604;11361
64756;68275;56246;80749;82173;51971;31557;37275;53851
1542;3199;3355;3786;3241;3199;740;827;2837
16701;20693;18949;22721;24028;19227;9245;8601;18357
44463;51105;37648;35300;36072;23965;16577;16552;24681
30648;32499;26986;26534;29084;22518;14690;15338;19825
18068;25381;19723;15992;18671;8846;7365;8473;11157
60777;76587;59240;51012;56223;32883;21350;20231;31588
14418;8703;11575;11530;8589;9741;4850;4341;9280
41160;47998;38616;37396;32864;25106;17371;13080;28739
4635;6270;5522;3035;5325;3556;1082;2521;3353
149;543;832;368;532;784;628;379;522
72033;78014;64043;69828;72364;45674;34483;26759;49466
0;0;0;182;0;239;0;322;0
34888;36564;33074;37780;30971;23507;20087;11585;26413
2449;1429;1140;1202;1314;1420;2429;1706;1693
9188;9145;7256;9097;7914;4686;5140;4790;5604
527;450;269;486;885;204;0;225;517
175;77;0;0;0;0;0;197;0
75014;81773;75647;59736;58534;41447;31337;27739;45945
255225;294501;213715;187273;191912;132904;101173;92601;155249
43747;52245;41250;43057;46811;35205;23533;20079;25149
583;797;799;836;1334;0;271;213;499
45417;51927;40191;42038;43589;32449;19462;19264;33647
1048;1499;1016;114;1369;266;0;360;942
635;1875;1085;1433;1672;502;924;623;727
121832;125008;111869;106047;84758;66631;51175;48573;75836
76342;87538;61846;69211;70868;47060;36346;32739;51749
1873;1081;1334;467;1516;792;414;253;203
50065;54756;42966;46125;44257;40216;34715;24169;50523
9595;12300;9021;8229;8092;6307;5625;5279;8248
39;275;0;126;130;167;144;0;0
285;0;514;72;0;0;0;0;0
305684;350208;264365;311113;307359;209596;149007;130565;250097
71986;89987;71737;64686;74518;44330;35543;24676;49152
30707;32185;27735;27239;24265;20104;13699;10804;21658
79361;91157;72667;77260;78007;57279;39805;36815;59042
7617;9286;7735;5590;8458;5644;4352;2758;6557
159;0;256;117;109;0;147;416;0
0;0;0;0;0;0;0;0;0
21702;27072;17578;15898;16324;10946;10514;8098;12524
29911;33925;23207;28416;30446;20008;10930;12524;21028
111251;125431;90142;84849;96915;55313;42739;37019;58386
3;936;387;190;217;405;604;191;0
9711;12149;8690;7573;11124;7867;5987;2493;6853
51042;54198;37868;59016;53736;40272;23278;24409;47889
27528;33259;24204;33853;33287;26811;13333;17341;26358
10030;12012;10365;11771;12967;9678;5625;6609;8152
35978;33576;27950;37583;36412;26590;16076;17047;31507
107767;107735;83416;113090;110524;77008;53348;55096;81679
54662;56657;43855;53359;51851;38290;29140;28944;34929
627;780;626;745;1007;416;171;252;0
8204;7378;7427;6248;7193;5489;2974;3173;3756
210751;224747;185136;179771;185742;134780;81952;75080;116868
780;1780;1069;1508;1304;765;152;687;1231
26895;27580;22681;22943;26689;15068;8786;8634;10808
294;811;1098;946;1619;1689;704;828;1258
137832;166241;129466;119989;133560;84063;58277;51658;95883
91562;88811;86838;79149;88731;49650;38307;30698;62325
26984;26240;17539;18518;23412;15682;11576;8018;16037
21525;21040;19773;23387;16958;12834;8696;9011;13795
4131;7513;4466;3935;3862;2534;2757;2504;4590
0;0;0;119;0;0;0;0;0
0;0;0;97;0;0;0;0;0
0;0;0;35;0;0;0;0;0
2508;3484;2371;2009;1658;1400;1749;672;3318
0;0;0;0;0;0;0;0;0
0;0;117;136;0;225;284;215;0
1893;1151;363;2608;299;497;396;226;1053
22290;23949;19168;20118;22082;18824;9331;9932;15758
56877;60857;47108;53830;50156;34679;23541;24493;37174
3282;5010;2237;4186;1702;3296;2470;1560;3288
20593;22485;16230;18957;19079;17321;8854;8269;14049
107931;122108;101327;100613;95118;74669;49050;41750;73373
824;1419;509;1445;1359;1136;704;663;390
3470;6050;5242;5893;5290;4374;4266;1559;3103
0;19;0;0;0;0;257;0;0
654901;704983;570326;552463;517338;386851;255530;251211;377643
8632;5720;5301;5111;5740;5380;2844;2436;2730
201127;228059;191060;208755;198646;133589;84817;93692;148150
4954;6452;6389;6738;6412;5604;4200;2919;7208
192064;213954;162070;242497;215817;162547;108809;109580;163941
35756;42033;32750;35894;36816;27049;16218;15078;21733
69287;74750;67342;53076;56010;31529;31846;20102;38916
14428;19291;12676;14223;17811;11144;7802;7067;11388
74455;80012;76418;73947;73698;59768;38186;39069;57849
36694;41893;23354;30410;29349;22071;14407;12839;24901
4349;4674;3346;5334;5759;3411;1743;1645;1153
384;716;660;812;806;578;0;378;642
19795;26551;18387;20679;20650;15296;8709;6684;12605
14742;17298;16326;14545;16478;10926;8454;5737;8590
332;140;0;0;160;168;0;0;94
22115;24641;17976;19726;20044;13286;8530;8593;15559
37523;43741;30913;31770;27955;22812;19119;18008;25853
5368;5066;6303;6261;5393;4540;2046;3372;3763
30961;32143;26665;38730;30199;19332;15711;15353;25469
13922;20579;12933;11353;15686;11576;9287;7192;8271
2921;4040;3285;2863;3255;1820;1183;990;2985
111664;133477;105330;108602;113308;82229;63192;44965;105055
292578;318178;246151;267418;271194;196773;125522;113908;211785
219304;248501;208805;185132;206494;124053;86939;80362;134288
4205;4668;6227;4001;5694;3540;4043;1325;2248
173324;187588;146677;151444;171028;109380;73778;67931;115238
17154;17540;12449;14175;12063;9252;5728;5247;9437
16504;18331;11893;14035;15477;11343;13258;6524;11972
3646;3895;3003;4185;2424;2808;1799;1221;3150
291194;345180;261401;267812;269584;194353;147614;121796;230234
6157;5824;4971;3185;4046;1696;755;2903;3561
59728;72649;59472;64167;55546;48326;33199;28877;39714
11670;8564;10391;9211;10575;6831;4304;3767;9184
85659;102964;78808;97026;95047;67352;47873;44227;72657
41026;43934;29934;29627;31451;22918;16271;13494;20426
2558;2440;3372;4029;3249;2250;1547;1271;3155
11372;14126;8428;12533;9621;8118;4962;6438;8240
40949;43577;30845;36590;41816;28770;16986;15185;24422
35949;35296;30321;29888;28160;16767;15749;13589;19960
16253;19395;12705;10980;13855;10416;7344;6412;11189
67129;70609;47821;65370;52790;38473;31257;26733;47978
112247;126817;110261;125310;129948;85825;62926;52789;89005
200623;194059;169308;192955;202577;139168;90493;75013;142450
42472;48635;38932;35103;31768;23388;15683;18451;28229
8682;10037;5947;6379;6346;3924;2044;4765;6180
22238;19882;19952;20874;17649;14334;8232;7058;9878
1390;1904;2274;2847;2496;1924;471;448;1813
8772;13588;8322;9221;10397;5988;4902;5332;4902
11408;16885;12542;9488;10653;7507;7399;5524;8515
50234;60221;42923;44051;48847;31708;21472;20774;32532
24527;35025;24454;20237;28504;14174;10132;12864;19670
249;928;1251;310;769;740;501;1255;889
0;0;0;0;0;0;0;0;0
1134;3017;2150;1880;2343;1236;734;680;1511
7651;8765;7461;10240;7944;4490;3355;4947;7511
144;229;0;0;0;0;0;0;0
0;480;777;295;754;130;244;167;346
0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0
45238;60591;41939;57110;53158;36043;17977;21770;39329
66005;74994;61962;79435;75167;60455;40436;35530;56179
9923;10892;10410;7546;12235;8249;4334;4507;10325
65822;66938;61005;59862;61256;47007;33625;30217;48237
272945;296582;228538;314869;298303;240224;171770;177578;255060
17316;17219;17932;14443;16635;11048;9294;7899;13048
8161;13140;9783;11149;11532;5467;3727;5065;8913
6111;5092;6260;6356;6930;4289;2746;3341;5440
151;465;856;627;448;270;0;702;580
147096;166432;132447;137575;134945;94143;66106;64269;86707
13638;14804;9759;15135;11210;8351;7416;4765;7133
59093;63774;50156;50729;55758;48244;37250;23708;41026
110743;118751;98431;112627;119505;83015;58564;49426;102188
13748;14341;15453;10245;10769;5477;3877;5236;7676
35825;38195;30156;29356;32666;22892;11877;15013;23940
2679;2302;1287;2676;2923;1887;1676;2185;2291
120131;132249;109255;81466;103594;59996;34529;39886;61713
0;0;0;0;0;0;0;0;0
0;0;277;0;536;0;0;0;0
0;202;247;0;91;177;0;0;0
2480;3522;2043;2381;3086;1667;1218;1599;1910
7022;8793;5475;7351;6226;5476;3844;3360;3560
949;1170;1524;868;877;409;0;759;1042
48786;59407;52756;55241;48789;36587;26404;21308;36310
9848;9821;12717;10223;10297;7734;5197;3654;7845
14570;17538;13503;14191;12635;10084;9629;5286;8101
3166;4523;1447;4186;3075;2010;1144;2331;4403
21493;21121;14959;21386;20007;13556;8787;5976;12266
7566;8741;7749;6123;7090;4664;3689;2768;4205
161252;181581;137672;145763;155059;109742;73212;58978;117333
466;1872;1745;1566;200;486;712;391;958
6044;9303;6167;4661;4887;4575;1991;2112;5097
88985;96589;73770;89351;82157;65074;42623;40377;62874
54390;54090;45230;44699;48154;33249;21421;21157;31421
1492;1522;2109;2945;2590;563;976;1029;2135
18296;25986;18538;24002;21363;15366;10663;10612;20235
59880;66986;61116;68622;50526;41591;36075;28397;48399
152;171;123;0;105;5;17;0;0
28440;35130;33627;22119;28847;17139;9975;11032;15621
7154;5589;5921;3429;4783;2136;1817;2198;5243
271882;302860;242967;242137;273775;155982;104239;130249;178512
31965;33913;26587;28182;29681;23698;16170;14246;19588
0;0;0;0;0;0;0;0;0
70979;67631;66203;58142;60684;37488;25144;22815;40343
0;0;0;0;0;0;0;0;0
6371;6009;2860;4160;7525;3959;2447;2089;4889
10982;11419;10533;11700;13191;9014;6530;4869;11169
0;0;0;0;0;0;0;0;0
38831;41581;36731;39046;33450;23106;14567;19076;21800
7390;8019;5006;4247;3536;3673;2535;4551;2672
38963;45261;32521;33839;37216;25545;16578;17599;28469
60791;76760;58848;50087;57786;42920;30369;24424;45344
8106;11384;7292;5212;7299;3531;2000;1993;3820
132753;145942;120962;142494;137796;93745;63897;61944;96706
58513;68798;39088;44161;46463;29924;17647;18621;32635
12172;12273;7639;8546;6233;6381;2804;5215;5469
47121;50286;35765;39610;38445;24832;15326;17151;30731
145855;161495;123458;130561;131542;76823;49154;56929;94912
6366;6599;5677;7063;4641;4476;2739;3201;5942
4499;5434;4756;5779;4064;3852;2110;2662;5025
38206;40308;31830;25309;29010;22969;10758;9393;18266
16218;22936;18621;17358;11693;15336;7402;6741;10415
18303;19419;17518;19121;16805;14501;9114;8168;14391
67559;80823;67739;67580;70333;50932;40148;45336;58170
63766;73804;61849;58021;62304;44518;38570;40457;50669
41404;53063;40877;37034;34264;24745;17389;17077;23670
20057;17855;19628;15735;14913;9824;8825;8324;10681
32662;31667;28142;26742;24987;16021;12250;11978;16834
27572;38254;26089;28072;24109;18516;15255;11839;20369
4244;5377;4667;3724;3663;2660;737;2029;3668
10208;9922;8518;10423;5845;8212;5137;4409;7521
134;0;348;342;108;205;0;121;132
444;423;0;992;356;147;481;143;568
83256;83510;63027;72058;61035;46613;32633;31452;47462
21774;16963;16447;16284;11140;12547;8749;8137;8705
9759;8162;6209;7446;8381;6446;5262;3811;4438
8641;10461;8149;7087;7192;4742;4238;3989;8016
12;424;399;0;34;103;0;0;10
21211;25833;20084;22065;20772;14145;7486;12113;11165
844;240;1244;1919;497;504;1295;1262;605
5577;9154;4803;5140;7591;4989;1869;4007;4222
3131;4058;2895;4061;4692;2322;783;1349;1201
141;607;447;475;419;0;589;474;759
35135;41577;29523;33183;36184;24761;15887;14988;23019
18902;25977;23690;18478;22349;13653;10714;6672;14478
0;0;0;0;0;0;226;0;0
0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0
0;302;0;0;0;208;66;0;0
47833;51662;38435;46873;47482;30711;19245;23521;36122
607;483;466;513;392;711;0;0;0
352076;343971;281059;256579;235200;163723;122069;123263;150980
475;1565;1694;966;705;1214;596;475;495
43976;56444;47449;42923;52783;35343;18767;15690;36020
7808;7460;5903;4610;5182;4138;2762;1733;5090
254822;273361;215758;236818;238216;176508;128200;112637;183849
67481;70732;56687;73611;80544;54029;46470;39612;60878
14828;19896;12918;21142;17249;12184;10441;11802;14837
13619;14875;9797;10667;12509;9936;5978;8679;8507
2774;4962;2836;4787;2050;3168;1029;2433;3075
244110;281758;235879;256176;257313;173562;134353;113968;197330
101559;106708;85913;97489;74422;68941;50351;43313;63239
4322;3965;5298;5541;4710;3600;3762;3703;3633
56;590;39;353;523;272;106;95;0
18213;27565;21507;24645;20757;17344;12521;9952;17498
11979;17488;12102;12281;11141;7858;5953;4594;11968
28096;31780;23088;27869;19673;18054;11773;12046;13706
47065;51840;39169;29437;43491;25024;16232;17768;32270
1569;892;1140;462;833;907;0;823;975
153;164;278;166;219;0;155;0;104
44989;49500;47496;57702;53233;36353;28115;26401;40047
32523;37776;31918;34996;31964;23597;16358;17995;28762
176931;193184;149065;166497;157723;111504;73166;67701;115029
76567;88369;69368;64820;73026;48321;37696;27926;62412
110846;114960;93840;102203;103251;69039;36897;40317;70967
24371;27497;20861;25663;22197;16498;9489;7432;15350
2006;2983;2491;1543;2749;1856;977;874;1057
89220;104211;74258;84774;68011;63579;47449;37234;57930
80932;99578;69016;86017;79841;57272;42782;42576;58675
41490;52537;36043;46954;42252;37387;20561;19451;31817
41149;55809;40769;44022;44485;32079;22898;24368;28785
43011;57023;43717;47570;44579;31912;20113;21076;32184
210;285;202;174;0;133;102;299;172
237;0;0;0;0;0;0;0;0
4035;6034;4527;3016;5809;4029;2029;2339;3128
2255;1730;2265;1074;662;1792;777;692;2560
1348;1524;2312;3112;2899;1543;1181;1347;2500
7434;9266;7660;8357;7929;4915;5347;3076;8786
8352;4514;5646;7717;6183;7172;4617;4340;4816
166;0;354;0;0;164;171;138;0
374;806;1033;722;476;892;603;0;227
0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0
0;0;0;0;147;0;0;0;0
25518;27964;15890;27177;22021;20039;10012;10096;22799
10466;9141;5059;3763;5735;2020;2585;2393;2679
150;0;26;64;441;168;182;0;286
0;0;0;0;110;0;0;0;278
0;0;0;0;0;0;0;0;0
48233;56427;36311;41886;40069;26613;20528;20101;34815
22667;27624;18064;25048;20713;16719;11081;11859;17925
6071;7663;5939;6232;6373;2913;2398;3455;5528
523;413;380;931;1577;497;505;0;1801
236;417;774;573;291;266;400;451;354
2106;985;1402;2194;3042;849;1107;829;1596
24864;29858;21746;17708;20764;14458;9530;11055;12949
0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0
50578;55954;44519;39689;36971;30882;20845;16820;31703
2101;3898;2969;1496;2223;1342;1243;1834;2498
534;167;178;209;0;0;0;0;0
0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;163;0
109135;122069;83806;99490;100375;70174;44108;39832;69467
86078;94369;70363;93509;82477;65128;42906;35794;64159
64873;83845;63008;70128;68219;53907;36366;40183;54437
349539;395402;305955;301236;288668;208020;129822;124925;197389
269;150;230;73;0;0;0;0;0
20605;19818;16531;4603;10321;4077;582;1016;2364
0;0;339;304;481;630;0;0;0
2071;2184;1281;1230;1927;990;639;415;1358
44965;53877;45713;44488;47717;31099;20108;21865;31677
717;999;1185;768;1588;916;411;69;788
11014;15298;12546;11707;10045;9452;5583;3354;9447
14673;21332;12981;13732;14356;8406;5038;5113;7629
27746;32103;26759;26750;21433;19642;11998;14734;17830
12360;15334;11876;11401;10734;7420;5405;3728;9818
13517;14790;12513;13381;11741;9809;5544;3783;9631
25133;31314;22222;20364;22031;13337;10279;8589;16632
0;0;78;0;276;0;0;0;0
13052;9994;13200;12700;14601;7418;5418;7260;10682
54602;67556;51528;58131;56011;39867;28607;20097;46151
38669;46589;31113;36075;32620;19162;24346;12850;27681
74047;90149;77344;75461;79894;58206;45547;46742;67513
37108;39145;36139;34409;28194;23730;17382;11468;21139
980;940;645;1236;1179;1404;769;531;1962
379;429;0;170;109;0;217;0;982
60678;80943;56557;70106;68360;53627;35860;30503;51413
0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0
46271;55346;42755;50846;43316;35226;27353;23629;36099
6408;13445;6879;12214;8056;9680;3606;3717;8671
15674;18659;13455;18030;13060;9717;7805;9334;12183
5258;5524;6247;4079;4188;2419;2981;1423;3856
885;2193;794;972;1072;185;749;393;192
2516;2392;1660;1262;3808;1939;1962;1233;2024
2128;3137;1389;2255;1849;757;1093;1127;2812
2672;1894;1221;1208;2688;441;790;832;1153
5861;9424;6599;7442;9912;4598;3420;2589;6231
9003;9924;7023;7962;7900;6390;3282;2015;4799
46949;55406;42234;52252;46159;31708;21486;17115;31172
230;603;361;339;245;458;255;249;444
507;1096;717;1232;1722;925;666;897;276
15885;17795;11332;14341;14470;12899;6268;3945;9305
12489;13641;9766;13788;14965;10563;8936;5541;10020
60915;71568;61693;57577;64414;40949;27442;23122;41622
31496;33248;27258;27446;24743;19369;15002;10482;22046
0;124;0;0;0;0;0;0;0
38934;51572;40540;41429;40535;30258;17987;19205;31478
10304;11337;9348;11125;10805;6828;3649;5530;6487
0;0;0;0;0;0;0;0;0
4373;5182;3606;3489;5318;2476;2800;3456;4514
40264;41578;34133;30160;33285;19805;20414;16090;24021
100675;108728;85301;96464;84174;65456;50762;45259;63062
250348;278378;226576;239667;219925;160346;119433;104057;170255
25809;35102;29624;22893;30072;21761;12486;14429;19655
23469;27435;24976;24927;22941;20389;12281;10073;18944
465;0;302;115;383;0;366;0;0
0;0;0;0;0;0;0;0;0
216639;226492;195504;216234;239771;159257;118158;112461;183954
1069;1739;2073;981;1052;703;379;187;497
85580;104024;83727;94250;88380;61054;35825;40500;73734
0;0;0;0;0;0;164;0;114
0;0;0;0;0;0;0;0;0
706;1758;1572;789;1398;328;1010;307;387
109;382;0;0;0;0;0;0;0
0;296;0;42;626;0;0;0;0
12304;16785;11714;14891;14954;9910;6761;4572;9937
7887;9836;6065;7271;6086;4129;5310;3359;7763
1901;2414;1053;2277;1253;344;1138;666;3297
1992;950;1123;541;522;515;277;400;569
19571;17717;18792;20256;23188;15456;8132;8670;14951
0;188;0;150;232;0;0;0;188
35453;28030;22715;24539;30240;19840;13680;13734;16983
14755;16968;13450;15917;13149;10686;7009;6456;13968
8907;9431;8003;10834;9207;7559;4097;4986;7875
20997;24367;19833;18583;19239;14176;8101;8289;12354
0;120;0;0;0;0;0;0;0
22611;23361;17669;22048;19073;12159;12960;9400;16039
5548;9313;4949;5661;4999;3766;2617;2576;4167
83399;90279;67171;40095;55266;34648;17721;17556;30415
3362;5936;3709;3719;3955;2232;1572;1047;2970
0;0;0;0;0;0;0;0;0
1;113;0;39;0;0;265;0;88
2228;2609;1538;3509;3133;2401;1255;1763;1873
390;673;123;529;444;431;0;0;477
49497;50782;45874;57927;49296;34325;29433;17104;45138
31421;31737;25015;29954;30472;20260;13779;13598;17508
185597;192636;167502;179976;180494;123800;77965;80542;152270
4821;6362;4894;3463;5440;1798;1281;2594;3136
884;809;672;890;1613;179;251;499;288
687;801;596;547;1649;193;280;438;753
38224;38859;39997;33313;40854;21195;14263;14265;29667
9120;9973;7588;7759;5790;6273;4174;3649;5971
47594;57301;44729;54601;47379;34923;27206;20966;46495
4900;4946;5374;5967;4535;3164;3788;2566;4844
4798;4895;5178;5890;4407;3157;3787;2551;4687
276147;324736;262801;302895;298470;197620;147865;144962;232270
4198;5075;4144;4591;5030;3025;1723;2213;2970
4916;6125;5537;4057;4258;2686;3154;2090;1717
452;464;154;692;664;440;132;234;134
452;526;154;692;664;440;132;234;134
6097;5373;5154;4978;5604;2976;3901;1315;2822
41210;42365;32506;9753;23845;6407;2354;1882;2884
0;290;133;218;262;73;0;320;0
69196;66646;55335;47622;43325;36205;19755;18931;31793
84780;95278;78212;78825;78662;57183;33053;33838;50611
4707;3157;3496;2873;4229;2722;675;2058;3052
16745;21046;16752;24091;20764;15087;11691;10396;17297
1482;2117;1982;940;747;931;120;329;601
7275;6219;6255;9101;6246;5836;3805;4896;7087
20975;25209;17714;18396;18719;9632;7679;7421;14201
25612;28290;25432;26340;25432;24572;13992;14588;28219
44132;52996;43082;47162;47582;32939;17116;19449;30904
32352;36683;30513;34358;24245;22102;15647;11949;25045
17887;18913;15806;16645;21901;9122;8531;10340;12343
44214;44095;38777;36579;36654;30795;22564;14551;29951
680;445;556;352;761;0;0;0;0
11801;12869;10746;3969;7545;1431;341;655;831
138;415;125;415;771;708;0;566;0
2125;1446;963;2408;855;1326;648;395;2127
0;68;32;0;0;0;0;0;0
0;0;0;0;0;0;189;0;0
0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;187;0;0
0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0
11282;13529;11489;13926;11181;11589;6687;7535;10866
1351;1618;1100;1549;2578;2045;1346;726;2312
13232;18849;12386;14118;12443;8894;5320;5940;13765
878;686;755;844;878;753;150;493;642
15373;20087;11020;16705;16903;10970;9868;7788;14500
46490;56342;44081;54233;52353;39357;21349;20684;39075
129088;138531;103160;120453;126155;85910;52135;47326;83360
0;0;0;161;0;0;0;0;0
51688;59612;44213;44815;52651;31642;20369;17462;32312
31480;36652;30310;28009;23715;19572;11594;10589;21779
11037;9122;9399;9145;9025;6010;4244;5670;10700
2786;2457;2181;2605;858;1497;897;968;722
0;0;0;0;0;47;0;0;0
0;0;0;0;0;0;0;0;0
70022;69142;63818;87504;75315;58137;49863;49820;59427
3405;2556;1596;1416;766;1017;511;905;1031
14500;21464;16053;11655;16929;8667;5683;5579;10953
8875;10664;9109;8439;7417;4996;2468;3292;5365
855;576;719;524;1006;446;461;1008;711
174;270;106;0;312;611;163;0;384
8843;7056;7862;8021;7203;6086;3272;3313;6043
33726;38454;29840;31606;33330;21158;17363;14056;28852
69385;73229;57445;70566;61430;51774;31784;25616;49882
19010;22276;18183;20912;18345;16984;14345;9777;15796
20473;23436;19886;22942;23487;11750;6494;8497;13324
161266;181272;143641;151909;149275;101370;67076;62842;94526
39545;41915;33438;37376;35928;21748;15593;17379;29428
48968;54848;54392;54952;54681;42438;27608;20871;41189
189128;210593;165170;200461;191175;144618;102479;93254;169905
11877;16876;13439;13487;14970;8152;8421;5910;7614
32352;32044;29880;28416;41373;22885;17243;11686;22281
0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;139;0
0;0;0;0;0;0;0;0;0
22660;26416;20719;21419;28481;17513;12991;12184;20432
0;245;358;168;0;235;0;148;0
38061;48779;33002;44067;36617;23702;18072;14379;28483
66928;72462;52885;62671;66202;49126;31520;24539;41355
915;1061;2478;739;782;1151;517;640;1856
35895;39921;32465;29643;29737;21363;11954;15961;24949
321;294;722;821;194;35;610;0;54
0;115;0;0;0;307;188;99;170
3443;4299;3641;4231;1795;2924;1461;2422;2234
11568;14781;8525;12219;13928;7346;6234;5486;8605
73644;90401;67214;70858;68468;45819;35305;30055;48565
42979;49832;33036;36378;45162;26221;19927;16772;28112
33540;41350;30029;34850;30594;25229;17796;15529;23203
30155;30844;26062;25405;22321;15098;10975;10987;14315
167837;200257;157445;179454;180622;128495;86396;81372;123177
80072;100995;92784;79519;63075;48919;34747;39563;53890
1149;2420;1033;2813;276;1532;612;830;2096
4252;3684;2083;2382;1587;1329;1717;2255;1743
2484;3259;3458;1937;1460;3252;444;631;1207
70003;80012;66027;58664;60733;37412;26426;25948;43377
31791;31761;38228;28950;23942;18394;13751;12356;17324
1072;1016;857;1058;475;542;219;0;1161
8857;13959;12246;12742;12908;8622;6524;7311;11395
40723;49106;34895;40451;39624;25597;17545;17519;23800
33777;35421;25850;26625;25229;21493;12301;13760;18941
2514;2852;3089;3295;1687;1406;1057;1663;1297
0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0
43238;48238;40148;40510;33095;19939;20857;15626;20093
0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0
3103;3504;4395;4948;3525;3170;2385;1659;2648
98784;110594;93083;96329;87748;72348;47796;47006;58931
60015;64177;55357;55694;48746;26191;27411;22341;28562
62819;66260;51158;67316;65401;43586;34138;31918;51692
6237;8172;6729;4389;8740;3183;3053;3565;3545
1237;4418;4078;1991;1649;2995;1382;729;3121
23767;27293;21484;17143;16750;12463;8203;7203;13583
3283;4319;4441;2919;1787;1829;1127;1832;2532
0;0;0;0;0;0;0;0;0
26712;34427;31868;37915;35173;22199;23182;17797;27232
24593;27326;27305;36347;32306;22133;20088;17789;25793
15482;17224;13421;8273;9086;6933;4794;5945;6475
53893;72333;50313;59689;66625;42667;34676;31383;44057
1108;1463;2157;244;661;542;726;806;537
889;287;842;142;710;405;182;299;279
43961;44809;37870;41759;35528;31619;17768;16834;36782
987;340;127;0;0;0;0;0;0
41532;45480;35813;42350;42053;29911;19338;17847;26709
13799;15119;13727;13364;9946;9372;4950;5052;9995
41931;45985;34294;33551;34358;25420;18012;15986;27778
85903;102128;78227;92377;97547;71592;46989;43242;72078
812;154;385;433;1125;542;0;82;0
43977;56073;38638;23358;33806;13746;8188;9194;14851
44733;46222;33486;36983;39133;25116;21557;14202;31363
134;671;834;295;0;209;0;0;156
0;0;0;0;0;0;0;0;0
2233;2208;1045;1321;2078;1189;1836;1018;516
12222;17661;10988;13295;13554;7805;4994;5916;8181
0;0;0;0;0;0;0;0;0
2913;2818;3356;3549;2049;3662;2374;2121;2103
221049;240919;197269;226890;221347;166948;123832;91991;201723
425;0;61;292;0;203;0;135;658
5033;7582;4534;6051;4556;3304;1693;2400;5611
6320;11173;7585;7104;7719;8656;5308;4787;6508
14229;15000;14297;12634;11405;11621;6395;5104;9832
29117;26929;21756;22671;20629;18448;13251;10235;16258
41053;46453;35706;45475;39190;32177;25395;15146;40027
11978;15073;10679;17052;14128;7846;5485;7164;12910
1302;2580;1327;1354;2799;1070;592;1080;1019
0;169;0;0;0;0;0;0;0
1330;868;2082;432;561;121;172;0;421
30915;34522;28253;34754;27628;21048;13923;12897;16566
17223;17957;17084;19954;19795;11470;6935;6556;15514
10225;14149;11341;12433;11012;10142;5331;7234;10194
2393;3704;3204;4086;2455;3421;1004;1487;1961
177;157;919;1739;552;177;169;464;0
115521;129067;108760;103352;105956;74293;48956;41636;69510
27219;31069;22449;20492;19107;15276;11424;10992;13632
43334;40723;25869;37723;33388;25954;18889;12905;23764
21316;18521;13169;16360;15776;12724;8166;6877;13473
3845;4438;2317;5345;2881;3849;1885;1467;5080
24757;29706;22889;26589;26534;16701;13224;14169;22704
57875;58325;49171;45809;45871;30228;21442;20813;30596
83597;90961;66871;80341;77859;49684;34413;32352;57160
7174;10262;6768;8190;5395;3760;2331;1445;4960
0;0;0;93;0;0;0;0;0
15114;22283;17483;18265;19619;10114;9738;9317;12361
590;632;216;448;370;255;98;182;190
2624;3772;3227;1668;2194;1906;1837;654;2529
54028;49834;43082;39030;41225;31024;19193;18213;32275
1432;819;1898;839;1210;1727;619;765;547
0;292;0;0;0;0;0;0;121
1788;1078;524;376;855;292;319;566;422
118;131;256;562;0;0;0;0;0
27340;31993;22044;23369;27034;16689;14351;8233;17264
0;0;0;0;0;122;158;0;111
1130;701;120;137;0;0;0;0;0
65200;70698;59166;42084;48824;37588;20040;17755;39461
0;100;0;0;0;0;0;0;0
52161;57275;42647;49648;47240;32510;29886;22326;34943
5059;6951;5617;5081;5333;4713;3072;3401;5443
57124;63270;49770;62258;54836;46799;32161;22983;45987
73686;92871;67073;70405;79433;44210;37816;33199;63033
20984;25735;22838;14838;16381;11859;10161;9143;14113
3754;4845;5701;2146;3660;3129;2081;2089;2538
